物件_カテゴリ,物件_物件名,物件_住所,物件_アクセス1,物件_アクセス2,物件_アクセス3,物件_築年数_年,物件_階数,物件_階,物件_家賃_万円,物件_管理費_万円,物件_敷金_万円,物件_礼金_万円,物件_間取,物件_面積_m2,物件_URL,物件_緯度,物件_経度,地区_住所,地区_区分,地区_グループ,地区_ブロック,地区_コード,公園_最寄り,公園_最寄り_距離_m,公園_最寄り_徒歩_分,公園_住所,公園_設備,公園_緯度,公園_経度,保育園_最寄り,保育園_最寄り_距離_m,保育園_最寄り_徒歩_分,保育園_分類,保育園_住所,保育園_URL,保育園_緯度,保育園_経度,幼稚園_最寄り,幼稚園_最寄り_距離_m,幼稚園_最寄り_徒歩_分,幼稚園_分類,幼稚園_住所,幼稚園_URL,幼稚園_緯度,幼稚園_経度,小学校_最寄り,小学校_最寄り_距離_m,小学校_最寄り_徒歩_分,小学校_生徒数_人,小学校_教員数_人,小学校_クラス数_単位生徒数,小学校_住所,小学校_アクセス,小学校_URL,小学校_緯度,小学校_経度,病院_最寄り,病院_最寄り_距離_m,病院_最寄り_徒歩_分,病院_住所,病院_科,病院_緯度,病院_経度,スーパー_最寄り,スーパー_最寄り_距離_m,スーパー_最寄り_徒歩_分,スーパー_住所,スーパー_緯度,スーパー_経度,コンビニ_最寄り,コンビニ_最寄り_距離_m,コンビニ_最寄り_徒歩_分,コンビニ_住所,コンビニ_経度,コンビニ_緯度
賃貸マンション,ヒルズ砂山,和歌山県和歌山市砂山南1,南海和歌山港線/和歌山港駅 歩27分,ＪＲ紀勢本線/和歌山市駅 歩33分,南海本線/和歌山市駅 歩33分,30,6階建,4階,8.3,0.0,8.3,8.3,3LDK,84.2,https://suumo.jp/chintai/jnc_000081237138/?bc=100321348330,34.2179449,135.1649487,和歌山県和歌山市砂山南1,砂山地区,第8ブロック,中心部地域,1,砂山公園 ,420,2,和歌山県和歌山市出口中ノ丁7,和歌山市の砂山公園は、1年を通じて様々な楽しみ方ができる公園です。春には桜が大変きれいでお花見を楽しむ親子の姿も見られます。夏には、無料の子供プールがオー...,34.2215422,135.1633588,砂山保育所,130,0,市区町村,和歌山県和歌山市砂山南２－１－４,https://www.gaccom.jp/nurseryschool-18678.html,34.2185216,135.1636652,むつみこども園（幼）,450,2,私立,和歌山県和歌山市砂山南３丁目２－２１,https://www.gaccom.jp/kindergarten-99149.html,34.2157081,135.1607862,砂山小学校,240,1,266,21,12学級/平均22.2人,和歌山市砂山南２丁目１-５２,和歌山港駅から1.5km,https://www.gaccom.jp/schools-22481.html,34.2183317,135.162344,今村病院,470,2,和歌山県和歌山市砂山南2丁目4-21,外科内科脳神経外科放射線科リハビリテーション科胃腸科肛門科,34.2185871,135.1598107,株式会社サンワ 舟津店,730,3,和歌山県和歌山市湊御殿1丁目4-1,34.2204359,135.1576,ローソン 和歌山出口甲賀丁店,490,2,和歌山県和歌山市出口甲賀丁46,135.1639056,34.22234
賃貸マンション,ヒルズ砂山,和歌山県和歌山市砂山南1,南海和歌山港線/和歌山港駅 歩27分,ＪＲ紀勢本線/和歌山市駅 歩33分,南海本線/和歌山市駅 歩33分,30,6階建,5階,8.3,0.0,8.3,8.3,3LDK,84.2,https://suumo.jp/chintai/jnc_000073968048/?bc=100335095889,34.2179449,135.1649487,和歌山県和歌山市砂山南1,砂山地区,第8ブロック,中心部地域,1,砂山公園 ,420,2,和歌山県和歌山市出口中ノ丁7,和歌山市の砂山公園は、1年を通じて様々な楽しみ方ができる公園です。春には桜が大変きれいでお花見を楽しむ親子の姿も見られます。夏には、無料の子供プールがオー...,34.2215422,135.1633588,砂山保育所,130,0,市区町村,和歌山県和歌山市砂山南２－１－４,https://www.gaccom.jp/nurseryschool-18678.html,34.2185216,135.1636652,むつみこども園（幼）,450,2,私立,和歌山県和歌山市砂山南３丁目２－２１,https://www.gaccom.jp/kindergarten-99149.html,34.2157081,135.1607862,砂山小学校,240,1,266,21,12学級/平均22.2人,和歌山市砂山南２丁目１-５２,和歌山港駅から1.5km,https://www.gaccom.jp/schools-22481.html,34.2183317,135.162344,今村病院,470,2,和歌山県和歌山市砂山南2丁目4-21,外科内科脳神経外科放射線科リハビリテーション科胃腸科肛門科,34.2185871,135.1598107,株式会社サンワ 舟津店,730,3,和歌山県和歌山市湊御殿1丁目4-1,34.2204359,135.1576,ローソン 和歌山出口甲賀丁店,490,2,和歌山県和歌山市出口甲賀丁46,135.1639056,34.22234
賃貸アパート,アパート15726,和歌山県和歌山市砂山南1,南海本線/和歌山市駅 歩31分,ＪＲ紀勢本線/宮前駅 歩33分,ＪＲ阪和線/和歌山駅 歩47分,22,2階建,2階,12.0,0.0,24.0,12.0,4LDK,97.35,https://suumo.jp/chintai/jnc_000083809052/?bc=100336569386,34.2179449,135.1649487,和歌山県和歌山市砂山南1,砂山地区,第8ブロック,中心部地域,1,砂山公園 ,420,2,和歌山県和歌山市出口中ノ丁7,和歌山市の砂山公園は、1年を通じて様々な楽しみ方ができる公園です。春には桜が大変きれいでお花見を楽しむ親子の姿も見られます。夏には、無料の子供プールがオー...,34.2215422,135.1633588,砂山保育所,130,0,市区町村,和歌山県和歌山市砂山南２－１－４,https://www.gaccom.jp/nurseryschool-18678.html,34.2185216,135.1636652,むつみこども園（幼）,450,2,私立,和歌山県和歌山市砂山南３丁目２－２１,https://www.gaccom.jp/kindergarten-99149.html,34.2157081,135.1607862,砂山小学校,240,1,266,21,12学級/平均22.2人,和歌山市砂山南２丁目１-５２,和歌山港駅から1.5km,https://www.gaccom.jp/schools-22481.html,34.2183317,135.162344,今村病院,470,2,和歌山県和歌山市砂山南2丁目4-21,外科内科脳神経外科放射線科リハビリテーション科胃腸科肛門科,34.2185871,135.1598107,株式会社サンワ 舟津店,730,3,和歌山県和歌山市湊御殿1丁目4-1,34.2204359,135.1576,ローソン 和歌山出口甲賀丁店,490,2,和歌山県和歌山市出口甲賀丁46,135.1639056,34.22234
賃貸一戸建て,ＪＲ紀勢本線 宮前駅 2階建 築35年,和歌山県和歌山市鷹匠町5,ＪＲ紀勢本線/宮前駅 歩21分,わかやま電鉄貴志川線/田中口駅 歩26分,ＪＲ和歌山線/和歌山駅 歩30分,35,2階建,1-2階,7.0,0.0,7.0,7.0,4LDK,81.0,https://suumo.jp/chintai/jnc_000083063668/?bc=100333851763,34.2197281,135.177234,和歌山県和歌山市鷹匠町5,広瀬地区,第10ブロック,中心部地域,1,岡東公園,740,3,和歌山県和歌山市広瀬中ノ丁一丁目16番地,和歌山市の「広瀬小学校」の隣に整備されています。大きなコンクリート製の遊具が印象的で、高さがあるので、小さな子供は少し注意が必要ですが、小学生くらいの子供...,34.2252305,135.1819149,芦原こども園,350,1,市区町村,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/nurseryschool-18709.html,34.219577,135.1810281,和歌山市立芦原こども園,350,1,公立,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/kindergarten-9784.html,34.219577,135.1810281,芦原小学校,410,2,59,17,7学級/平均8.4人,和歌山市雄松町４－２５,宮前駅から912m,https://www.gaccom.jp/schools-22490.html,34.2203647,135.1816224,浜病院,680,3,和歌山県和歌山市吹上2丁目4-7,放射線科内科外科消化器科糖尿病科,34.2215275,135.1701403,スーパーヒラマツ 城東店,660,3,和歌山県和歌山市元町奉行丁2-69,34.2241468,135.1821297,ローソン 和歌山新堀東二丁目店,610,3,和歌山県和歌山市新堀東2-1-6,135.1740984,34.2148267
賃貸一戸建て,一戸建0684,和歌山県和歌山市鷹匠町5,南海本線/和歌山市駅 バス16分 (バス停)島崎町二丁目 歩2分,ＪＲ紀勢本線/宮前駅 歩23分,ＪＲ阪和線/和歌山駅 歩30分,35,2階建,1-2階,8.0,0.0,16.0,8.0,4DK,81.0,https://suumo.jp/chintai/jnc_000083186868/?bc=100332712478,34.2197281,135.177234,和歌山県和歌山市鷹匠町5,広瀬地区,第10ブロック,中心部地域,1,岡東公園,740,3,和歌山県和歌山市広瀬中ノ丁一丁目16番地,和歌山市の「広瀬小学校」の隣に整備されています。大きなコンクリート製の遊具が印象的で、高さがあるので、小さな子供は少し注意が必要ですが、小学生くらいの子供...,34.2252305,135.1819149,芦原こども園,350,1,市区町村,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/nurseryschool-18709.html,34.219577,135.1810281,和歌山市立芦原こども園,350,1,公立,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/kindergarten-9784.html,34.219577,135.1810281,芦原小学校,410,2,59,17,7学級/平均8.4人,和歌山市雄松町４－２５,宮前駅から912m,https://www.gaccom.jp/schools-22490.html,34.2203647,135.1816224,浜病院,680,3,和歌山県和歌山市吹上2丁目4-7,放射線科内科外科消化器科糖尿病科,34.2215275,135.1701403,スーパーヒラマツ 城東店,660,3,和歌山県和歌山市元町奉行丁2-69,34.2241468,135.1821297,ローソン 和歌山新堀東二丁目店,610,3,和歌山県和歌山市新堀東2-1-6,135.1740984,34.2148267
賃貸一戸建て,一戸建１２９３８,和歌山県和歌山市新堀東2,ＪＲ紀勢本線/宮前駅 歩17分,ＪＲ阪和線/和歌山駅 バス20分 (バス停)新堀橋 歩3分,南海本線/和歌山市駅 バス19分 (バス停)新堀橋 歩3分,18,2階建,1-2階,11.5,0.0,11.5,23.0,4LDK,116.8,https://suumo.jp/chintai/jnc_000080647940/?bc=100317979097,34.2143215,135.1757713,和歌山県和歌山市新堀東2,吹上地区,第8ブロック,中心部地域,1,岡東公園,1330,6,和歌山県和歌山市広瀬中ノ丁一丁目16番地,和歌山市の「広瀬小学校」の隣に整備されています。大きなコンクリート製の遊具が印象的で、高さがあるので、小さな子供は少し注意が必要ですが、小学生くらいの子供...,34.2252305,135.1819149,新堀こども園（保）,0,0,社会福祉法人,和歌山県和歌山市新堀東２－１－２５,https://www.gaccom.jp/nurseryschool-18690.html,34.2143215,135.1757713,新堀こども園（幼）,0,0,私立,和歌山県和歌山市新堀東２－１－２５,https://www.gaccom.jp/kindergarten-99145.html,34.2143215,135.1757713,吹上小学校,570,2,281,24,15学級/平均18.7人,和歌山市吹上４丁目１-１５,宮前駅から1.8km,https://www.gaccom.jp/schools-22478.html,34.216364,135.1700306,半羽胃腸病院,460,2,和歌山県和歌山市堀止南ノ丁4-11,泌尿器科放射線科精神科リハビリテーション科内科外科皮膚科消化器科肛門科,34.2121008,135.1714931,生鮮食品館ヒダカヤ 高松店,410,2,和歌山県和歌山市宇須1-374-1,34.2108873,135.1741116,ローソン 和歌山新堀東二丁目店,160,0,和歌山県和歌山市新堀東2-1-6,135.1740984,34.2148267
賃貸一戸建て,一戸建１２９３８,和歌山県和歌山市新堀東2,ＪＲ紀勢本線/宮前駅 歩17分,ＪＲ阪和線/和歌山駅 バス20分 (バス停)新堀橋 歩3分,南海本線/和歌山市駅 バス19分 (バス停)新堀橋 歩3分,18,2階建,1-2階,11.5,0.0,11.5,23.0,4LDK,116.8,https://suumo.jp/chintai/jnc_000080647940/?bc=100317979097,34.2143215,135.1757713,和歌山県和歌山市新堀東2,吹上地区,第8ブロック,中心部地域,1,岡東公園,1330,6,和歌山県和歌山市広瀬中ノ丁一丁目16番地,和歌山市の「広瀬小学校」の隣に整備されています。大きなコンクリート製の遊具が印象的で、高さがあるので、小さな子供は少し注意が必要ですが、小学生くらいの子供...,34.2252305,135.1819149,新堀こども園（保）,0,0,社会福祉法人,和歌山県和歌山市新堀東２－１－２５,https://www.gaccom.jp/nurseryschool-18690.html,34.2143215,135.1757713,新堀こども園（幼）,0,0,私立,和歌山県和歌山市新堀東２－１－２５,https://www.gaccom.jp/kindergarten-99145.html,34.2143215,135.1757713,吹上小学校,570,2,281,24,15学級/平均18.7人,和歌山市吹上４丁目１-１５,宮前駅から1.8km,https://www.gaccom.jp/schools-22478.html,34.216364,135.1700306,半羽胃腸病院,460,2,和歌山県和歌山市堀止南ノ丁4-11,泌尿器科放射線科精神科リハビリテーション科内科外科皮膚科消化器科肛門科,34.2121008,135.1714931,生鮮食品館ヒダカヤ 高松店,410,2,和歌山県和歌山市宇須1-374-1,34.2108873,135.1741116,ローソン 和歌山新堀東二丁目店,160,0,和歌山県和歌山市新堀東2-1-6,135.1740984,34.2148267
賃貸一戸建て,島崎町戸建,和歌山県和歌山市島崎町4,ＪＲ紀勢本線/宮前駅 歩22分,わかやま電鉄貴志川線/田中口駅 歩23分,ＪＲ紀勢本線/和歌山駅 歩27分,2,2階建,1-2階,11.8,0.0,11.8,23.6,3LDK,92.76,https://suumo.jp/chintai/jnc_000085035387/?bc=100333998511,34.2192831,135.1792818,和歌山県和歌山市島崎町4,広瀬地区,第10ブロック,中心部地域,1,岡東公園,700,3,和歌山県和歌山市広瀬中ノ丁一丁目16番地,和歌山市の「広瀬小学校」の隣に整備されています。大きなコンクリート製の遊具が印象的で、高さがあるので、小さな子供は少し注意が必要ですが、小学生くらいの子供...,34.2252305,135.1819149,芦原こども園,160,0,市区町村,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/nurseryschool-18709.html,34.219577,135.1810281,和歌山市立芦原こども園,160,0,公立,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/kindergarten-9784.html,34.219577,135.1810281,芦原小学校,240,1,59,17,7学級/平均8.4人,和歌山市雄松町４－２５,宮前駅から912m,https://www.gaccom.jp/schools-22490.html,34.2203647,135.1816224,古梅記念病院,810,4,和歌山県和歌山市新生町5-37,脳神経外科内科リハビリテーション科乳腺外科外科整形外科,34.2232765,135.1867234,スーパーヒラマツ 城東店,590,2,和歌山県和歌山市元町奉行丁2-69,34.2241468,135.1821297,セブンイレブン 和歌山小雑賀1丁目店,560,2,和歌山県和歌山市小雑賀1丁目445-1,135.1799922,34.2142487
賃貸一戸建て,島崎町戸建,和歌山県和歌山市島崎町4,ＪＲ紀勢本線/宮前駅 歩22分,わかやま電鉄貴志川線/田中口駅 歩23分,ＪＲ紀勢本線/和歌山駅 歩27分,2,2階建,1階,12.0,0.0,12.0,24.0,3LDK,92.76,https://suumo.jp/chintai/jnc_000084827699/?bc=100347106325,34.2192831,135.1792818,和歌山県和歌山市島崎町4,広瀬地区,第10ブロック,中心部地域,1,岡東公園,700,3,和歌山県和歌山市広瀬中ノ丁一丁目16番地,和歌山市の「広瀬小学校」の隣に整備されています。大きなコンクリート製の遊具が印象的で、高さがあるので、小さな子供は少し注意が必要ですが、小学生くらいの子供...,34.2252305,135.1819149,芦原こども園,160,0,市区町村,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/nurseryschool-18709.html,34.219577,135.1810281,和歌山市立芦原こども園,160,0,公立,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/kindergarten-9784.html,34.219577,135.1810281,芦原小学校,240,1,59,17,7学級/平均8.4人,和歌山市雄松町４－２５,宮前駅から912m,https://www.gaccom.jp/schools-22490.html,34.2203647,135.1816224,古梅記念病院,810,4,和歌山県和歌山市新生町5-37,脳神経外科内科リハビリテーション科乳腺外科外科整形外科,34.2232765,135.1867234,スーパーヒラマツ 城東店,590,2,和歌山県和歌山市元町奉行丁2-69,34.2241468,135.1821297,セブンイレブン 和歌山小雑賀1丁目店,560,2,和歌山県和歌山市小雑賀1丁目445-1,135.1799922,34.2142487
賃貸一戸建て,一戸建15719,和歌山県和歌山市島崎町4,ＪＲ紀勢本線/宮前駅 歩22分,南海本線/和歌山市駅 バス16分 (バス停)島崎町２丁目停 歩2分,ＪＲ阪和線/和歌山駅 歩29分,0,2階建,1-2階,12.0,0.0,12.0,24.0,3LDK,92.76,https://suumo.jp/chintai/jnc_000083739546/?bc=100336141204,34.2192831,135.1792818,和歌山県和歌山市島崎町4,広瀬地区,第10ブロック,中心部地域,1,岡東公園,700,3,和歌山県和歌山市広瀬中ノ丁一丁目16番地,和歌山市の「広瀬小学校」の隣に整備されています。大きなコンクリート製の遊具が印象的で、高さがあるので、小さな子供は少し注意が必要ですが、小学生くらいの子供...,34.2252305,135.1819149,芦原こども園,160,0,市区町村,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/nurseryschool-18709.html,34.219577,135.1810281,和歌山市立芦原こども園,160,0,公立,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/kindergarten-9784.html,34.219577,135.1810281,芦原小学校,240,1,59,17,7学級/平均8.4人,和歌山市雄松町４－２５,宮前駅から912m,https://www.gaccom.jp/schools-22490.html,34.2203647,135.1816224,古梅記念病院,810,4,和歌山県和歌山市新生町5-37,脳神経外科内科リハビリテーション科乳腺外科外科整形外科,34.2232765,135.1867234,スーパーヒラマツ 城東店,590,2,和歌山県和歌山市元町奉行丁2-69,34.2241468,135.1821297,セブンイレブン 和歌山小雑賀1丁目店,560,2,和歌山県和歌山市小雑賀1丁目445-1,135.1799922,34.2142487
賃貸一戸建て,一戸建０８６６８,和歌山県和歌山市宇須3,南海本線/和歌山市駅 バス19分 (バス停)宇須 歩3分,ＪＲ紀勢本線/宮前駅 歩21分,ＪＲ阪和線/和歌山駅 バス21分 (バス停)宇須 歩3分,30,2階建,1-2階,8.0,0.0,0.0,16.0,4LDK,114.9,https://suumo.jp/chintai/jnc_000041072852/?bc=100320367551,34.2104097,135.1769414,和歌山県和歌山市宇須3,高松地区,第8ブロック,中心部地域,1,秋葉山公園（和歌山市）,1270,6,和歌山県和歌山市秋葉町14,和歌山市の秋葉山を整備した公園。頂上まで登っていくので、ちょっとしたハイキング気分も味わえます。途中には、山の斜面を利用したロングすべり台などもあり、子ど...,34.1996258,135.1721734,新堀こども園（保）,440,2,社会福祉法人,和歌山県和歌山市新堀東２－１－２５,https://www.gaccom.jp/nurseryschool-18690.html,34.2143215,135.1757713,新堀こども園（幼）,440,2,私立,和歌山県和歌山市新堀東２－１－２５,https://www.gaccom.jp/kindergarten-99145.html,34.2143215,135.1757713,高松小学校,420,2,473,27,19学級/平均24.9人,和歌山市東高松２-４-４５,宮前駅から1.6km,https://www.gaccom.jp/schools-22482.html,34.2082638,135.1731699,半羽胃腸病院,530,2,和歌山県和歌山市堀止南ノ丁4-11,泌尿器科放射線科精神科リハビリテーション科内科外科皮膚科消化器科肛門科,34.2121008,135.1714931,生鮮食品館ヒダカヤ 高松店,260,1,和歌山県和歌山市宇須1-374-1,34.2108873,135.1741116,セブンイレブン 和歌山小雑賀1丁目店,510,2,和歌山県和歌山市小雑賀1丁目445-1,135.1799922,34.2142487
賃貸一戸建て,一戸建０８６６８,和歌山県和歌山市宇須3,南海本線/和歌山市駅 バス19分 (バス停)宇須 歩3分,ＪＲ紀勢本線/宮前駅 歩21分,ＪＲ阪和線/和歌山駅 バス21分 (バス停)宇須 歩3分,30,2階建,1-2階,8.0,0.0,0.0,16.0,4LDK,114.9,https://suumo.jp/chintai/jnc_000041072852/?bc=100320367551,34.2104097,135.1769414,和歌山県和歌山市宇須3,高松地区,第8ブロック,中心部地域,1,秋葉山公園（和歌山市）,1270,6,和歌山県和歌山市秋葉町14,和歌山市の秋葉山を整備した公園。頂上まで登っていくので、ちょっとしたハイキング気分も味わえます。途中には、山の斜面を利用したロングすべり台などもあり、子ど...,34.1996258,135.1721734,新堀こども園（保）,440,2,社会福祉法人,和歌山県和歌山市新堀東２－１－２５,https://www.gaccom.jp/nurseryschool-18690.html,34.2143215,135.1757713,新堀こども園（幼）,440,2,私立,和歌山県和歌山市新堀東２－１－２５,https://www.gaccom.jp/kindergarten-99145.html,34.2143215,135.1757713,高松小学校,420,2,473,27,19学級/平均24.9人,和歌山市東高松２-４-４５,宮前駅から1.6km,https://www.gaccom.jp/schools-22482.html,34.2082638,135.1731699,半羽胃腸病院,530,2,和歌山県和歌山市堀止南ノ丁4-11,泌尿器科放射線科精神科リハビリテーション科内科外科皮膚科消化器科肛門科,34.2121008,135.1714931,生鮮食品館ヒダカヤ 高松店,260,1,和歌山県和歌山市宇須1-374-1,34.2108873,135.1741116,セブンイレブン 和歌山小雑賀1丁目店,510,2,和歌山県和歌山市小雑賀1丁目445-1,135.1799922,34.2142487
賃貸アパート,雄松町テラス,和歌山県和歌山市雄松町1,ＪＲ阪和線/和歌山駅 バス8分 (バス停)雄松町三丁目 歩2分,わかやま電鉄貴志川線/田中口駅 歩18分,ＪＲ紀勢本線/宮前駅 歩19分,62,2階建,1-2階,6.5,0.0,0.0,6.5,3LDK,95.84,https://suumo.jp/chintai/jnc_000024059608/?bc=100300316462,34.2229328,135.1820612,和歌山県和歌山市雄松町1,広瀬地区,第10ブロック,中心部地域,1,岡東公園,250,1,和歌山県和歌山市広瀬中ノ丁一丁目16番地,和歌山市の「広瀬小学校」の隣に整備されています。大きなコンクリート製の遊具が印象的で、高さがあるので、小さな子供は少し注意が必要ですが、小学生くらいの子供...,34.2252305,135.1819149,芦原こども園,380,1,市区町村,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/nurseryschool-18709.html,34.219577,135.1810281,和歌山市立芦原こども園,380,1,公立,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/kindergarten-9784.html,34.219577,135.1810281,芦原小学校,280,1,59,17,7学級/平均8.4人,和歌山市雄松町４－２５,宮前駅から912m,https://www.gaccom.jp/schools-22490.html,34.2203647,135.1816224,古梅記念病院,430,2,和歌山県和歌山市新生町5-37,脳神経外科内科リハビリテーション科乳腺外科外科整形外科,34.2232765,135.1867234,スーパーヒラマツ 城東店,130,0,和歌山県和歌山市元町奉行丁2-69,34.2241468,135.1821297,セブンイレブン 和歌山吹屋町店,480,2,和歌山県和歌山市吹屋町2丁目22番55号,135.1871265,34.2239929
賃貸マンション,ヤマイチＰＬＡＺＡ　サンシティ広瀬,和歌山県和歌山市元町奉行丁2,ＪＲ阪和線/和歌山駅 歩20分,わかやま電鉄貴志川線/田中口駅 歩17分,ＪＲ紀勢本線/和歌山駅 歩18分,34,10階建,10階,9.2,0.8,0.0,9.2,4LDK,88.9,https://suumo.jp/chintai/jnc_000057285856/?bc=100347100040,34.2243878,135.1825001,和歌山県和歌山市元町奉行丁2,芦原地区,第10ブロック,中心部地域,1,岡東公園,100,0,和歌山県和歌山市広瀬中ノ丁一丁目16番地,和歌山市の「広瀬小学校」の隣に整備されています。大きなコンクリート製の遊具が印象的で、高さがあるので、小さな子供は少し注意が必要ですが、小学生くらいの子供...,34.2252305,135.1819149,芦原こども園,550,2,市区町村,和歌山県和歌山市雄松町５－４－１,https://www.gaccom.jp/nurseryschool-18709.html,34.219577,135.1810281,和歌山信愛幼稚園,450,2,私立,和歌山県和歌山市屋形町３丁目３２,https://www.gaccom.jp/kindergarten-9851.html,34.2271908,135.178903,広瀬小学校,310,1,154,15,8学級/平均19.3人,和歌山市広瀬中ノ丁１-５,田中口駅から1.3km,https://www.gaccom.jp/schools-22477.html,34.2256375,135.1794464,古梅記念病院,400,2,和歌山県和歌山市新生町5-37,脳神経外科内科リハビリテーション科乳腺外科外科整形外科,34.2232765,135.1867234,スーパーヒラマツ 城東店,40,0,和歌山県和歌山市元町奉行丁2-69,34.2241468,135.1821297,セブンイレブン 和歌山吹屋町店,420,2,和歌山県和歌山市吹屋町2丁目22番55号,135.1871265,34.2239929
賃貸一戸建て,東高松戸建,和歌山県和歌山市東高松4,南海交通バス/高松 歩5分,,,54,2階建,1階,8.0,0.0,8.0,16.0,5DK,119.26,https://suumo.jp/chintai/jnc_000053307706/?bc=100347126671,34.2050187,135.1743086,和歌山県和歌山市東高松4,高松地区,第8ブロック,中心部地域,1,秋葉山公園（和歌山市）,620,3,和歌山県和歌山市秋葉町14,和歌山市の秋葉山を整備した公園。頂上まで登っていくので、ちょっとしたハイキング気分も味わえます。途中には、山の斜面を利用したロングすべり台などもあり、子ど...,34.1996258,135.1721734,みどり幼稚園（保）,190,0,その他の法人,和歌山県和歌山市東高松３－３－３０,https://www.gaccom.jp/nurseryschool-91750.html,34.2055885,135.1722977,みどり幼稚園（幼）,190,0,私立,和歌山県和歌山市東高松３－３－３０,https://www.gaccom.jp/kindergarten-9856.html,34.2055885,135.1722977,高松小学校,370,1,473,27,19学級/平均24.9人,和歌山市東高松２-４-４５,宮前駅から1.6km,https://www.gaccom.jp/schools-22482.html,34.2082638,135.1731699,宮本病院,720,3,和歌山県和歌山市塩屋3丁目6-1,精神科心療内科,34.1985023,135.1751131,スーパーヒラマツ 塩屋店,460,2,和歌山県和歌山市塩屋1-79-1,34.2023058,135.1781474,セブンイレブン 和歌山塩屋1丁目店,540,2,和歌山県和歌山市塩屋1丁目4-30,135.1792469,34.2023024
賃貸一戸建て,南海交通バス 高松 2階建 築54年,和歌山県和歌山市東高松4,南海交通バス/高松 歩5分,,,54,2階建,1階,8.0,0.0,8.0,16.0,5DK,119.26,https://suumo.jp/chintai/jnc_000085530237/?bc=100347199429,34.2050187,135.1743086,和歌山県和歌山市東高松4,高松地区,第8ブロック,中心部地域,1,秋葉山公園（和歌山市）,620,3,和歌山県和歌山市秋葉町14,和歌山市の秋葉山を整備した公園。頂上まで登っていくので、ちょっとしたハイキング気分も味わえます。途中には、山の斜面を利用したロングすべり台などもあり、子ど...,34.1996258,135.1721734,みどり幼稚園（保）,190,0,その他の法人,和歌山県和歌山市東高松３－３－３０,https://www.gaccom.jp/nurseryschool-91750.html,34.2055885,135.1722977,みどり幼稚園（幼）,190,0,私立,和歌山県和歌山市東高松３－３－３０,https://www.gaccom.jp/kindergarten-9856.html,34.2055885,135.1722977,高松小学校,370,1,473,27,19学級/平均24.9人,和歌山市東高松２-４-４５,宮前駅から1.6km,https://www.gaccom.jp/schools-22482.html,34.2082638,135.1731699,宮本病院,720,3,和歌山県和歌山市塩屋3丁目6-1,精神科心療内科,34.1985023,135.1751131,スーパーヒラマツ 塩屋店,460,2,和歌山県和歌山市塩屋1-79-1,34.2023058,135.1781474,セブンイレブン 和歌山塩屋1丁目店,540,2,和歌山県和歌山市塩屋1丁目4-30,135.1792469,34.2023024
賃貸マンション,クラウンハイツ東高松,和歌山県和歌山市東高松4,南海本線/和歌山市駅 バス16分 (バス停)高松 歩7分,ＪＲ紀勢本線/宮前駅 歩29分,ＪＲ阪和線/和歌山駅 バス20分 (バス停)高松 歩7分,41,2階建,1階,5.5,0.5,0.0,0.0,3LDK,81.8,https://suumo.jp/chintai/jnc_000084235042/?bc=100339326168,34.2050187,135.1743086,和歌山県和歌山市東高松4,高松地区,第8ブロック,中心部地域,1,秋葉山公園（和歌山市）,620,3,和歌山県和歌山市秋葉町14,和歌山市の秋葉山を整備した公園。頂上まで登っていくので、ちょっとしたハイキング気分も味わえます。途中には、山の斜面を利用したロングすべり台などもあり、子ど...,34.1996258,135.1721734,みどり幼稚園（保）,190,0,その他の法人,和歌山県和歌山市東高松３－３－３０,https://www.gaccom.jp/nurseryschool-91750.html,34.2055885,135.1722977,みどり幼稚園（幼）,190,0,私立,和歌山県和歌山市東高松３－３－３０,https://www.gaccom.jp/kindergarten-9856.html,34.2055885,135.1722977,高松小学校,370,1,473,27,19学級/平均24.9人,和歌山市東高松２-４-４５,宮前駅から1.6km,https://www.gaccom.jp/schools-22482.html,34.2082638,135.1731699,宮本病院,720,3,和歌山県和歌山市塩屋3丁目6-1,精神科心療内科,34.1985023,135.1751131,スーパーヒラマツ 塩屋店,460,2,和歌山県和歌山市塩屋1-79-1,34.2023058,135.1781474,セブンイレブン 和歌山塩屋1丁目店,540,2,和歌山県和歌山市塩屋1丁目4-30,135.1792469,34.2023024
